state,senator,,zip
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
WV,Shelley Moore Capito,,25305
WV,Shelley Moore Capito,,25305
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
KS,Jerry Moran,,66612
SD,John Thune,,57501
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
DE,Thomas R. Carper,,19901
DE,Thomas R. Carper,,19901
TN,Bill Hagerty,,37243
TN,Bill Hagerty,,37243
KY,Mitch Mcconnell,,40601
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
CO,John W. Hickenlooper,,80203
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
AL,Tommy Tuberville,,36104
NV,Jacky Rosen,,
MI,Gary C. Peters,,
MI,Gary C. Peters,,
TN,Bill Hagerty,,
CO,John W. Hickenlooper,,
VA,Mark R. Warner,,
PA,Patrick J. Toomey,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
DE,Thomas R. Carper,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
WY,Cynthia M. Lummis,,
WY,Cynthia M. Lummis,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
MO,Roy Blunt,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
MI,Gary C. Peters,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
AL,Tommy Tuberville,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
TN,Bill Hagerty,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
TN,Bill Hagerty,,
KY,Mitch Mcconnell,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
WV,Shelley Moore Capito,,
KS,Jerry Moran,,
AR,John Boozman,,
TN,Bill Hagerty,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
MI,Gary C. Peters,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
AK,Dan Sullivan,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
TN,Bill Hagerty,,
CO,John W. Hickenlooper,,
CO,John W. Hickenlooper,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
KY,Mitch Mcconnell,,
PA,Patrick J. Toomey,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
TN,Bill Hagerty,,
TN,Bill Hagerty,,
TN,Bill Hagerty,,
CO,John W. Hickenlooper,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
KS,Jerry Moran,,
KS,Jerry Moran,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
MI,Gary C. Peters,,
MI,Gary C. Peters,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
OK,James M. Inhofe,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
ME,Susan M. Collins,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
MI,Gary C. Peters,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
NV,Jacky Rosen,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
KY,Mitch Mcconnell,,
OR,Ron Wyden,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
RI,Sheldon Whitehouse,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
LA,Bill Cassidy,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
KY,Mitch Mcconnell,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
KS,Jerry Moran,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
GA,Kelly Loeffler,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
VA,Tim Kaine,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
WV,Shelley Moore Capito,,
AK,Dan Sullivan,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
OR,Ron Wyden,,
